,Date,Open,High,Low,Close,Adj Close,Volume,Positive Sentiment,Negative Sentiment
2336,2019-10-09,48.264,49.459999,48.130001,48.905998,48.905998,34472000,0.10362791207929452,0.6203625672496855
2337,2019-10-10,49.056,49.855999,48.316002,48.948002,48.948002,31416500,0.16843262314796448,0.03970407166828712
2338,2019-10-11,49.43,50.216,49.362,49.577999,49.577999,42377000,0.2523599751293659,0.06390453316271305
2339,2019-10-14,49.580002,51.709999,49.425999,51.391998,51.391998,51025000,0.21628249498705068,0.22830423216025034
2340,2019-10-15,51.540001,52.0,50.824001,51.577999,51.577999,32164000,0.32256970802942914,0.008575414617856344
2341,2019-10-16,51.478001,52.419998,51.383999,51.950001,51.950001,33420500,0.0,0.0
2342,2019-10-17,52.5,52.956001,52.034,52.394001,52.394001,23846500,0.48912301494015586,0.10144652022669713
2343,2019-10-18,52.139999,52.560001,51.02,51.389999,51.389999,28749000,0.3824585061520338,0.16069766925647855
2344,2019-10-21,51.666,51.900002,50.035999,50.700001,50.700001,25101500,0.10593534260988235,0.023301974404603243
2345,2019-10-22,50.863998,51.666,50.169998,51.116001,51.116001,23004000,0.0638100877404213,0.028833165764808655
2346,2019-10-23,50.900002,51.228001,50.27,50.936001,50.936001,26305500,0.4410968074678547,0.18629517716666064
2347,2019-10-24,59.674,60.986,57.84,59.936001,59.936001,148604500,0.38844047449529173,0.19367867928619187
2348,2019-10-25,59.543999,66.0,59.222,65.625999,65.625999,150030500,0.260638213949278,0.08816062298137695
2349,2019-10-28,65.508003,68.167999,64.519997,65.542,65.542,94351500,0.33179690409451723,0.2278196441475302
2350,2019-10-29,63.998001,64.860001,62.950001,63.243999,63.243999,63421500,0.03701094499873844,0.506927481259812
2351,2019-10-30,62.599998,63.757999,61.993999,63.001999,63.001999,48209000,0.0776791363954544,0.1536525208503008
2352,2019-10-31,62.619999,63.799999,62.599998,62.984001,62.984001,25335000,0.1428813044137011,0.2893967297083388
2353,2019-11-01,63.264,63.296001,61.959999,62.661999,62.661999,31919500,0.236800083424896,0.1744044995866716
2354,2019-11-04,62.959999,64.388,61.852001,63.493999,63.493999,43935000,0.11210823648919661,0.3157301004976034
2355,2019-11-05,63.924,64.702003,63.223999,63.444,63.444,34717000,0.2285992879420519,0.18585690297186375
2356,2019-11-06,63.599998,65.344002,62.900002,65.316002,65.316002,39704500,0.3256658334285021,0.07920010397210717
2357,2019-11-07,65.828003,68.300003,65.603996,67.108002,67.108002,72336500,0.13171525970101355,0.013636252097785472
2358,2019-11-08,66.900002,67.491997,66.5,67.428001,67.428001,30346000,0.08258804306387901,0.44198551875623787
2359,2019-11-11,68.790001,69.837997,68.400002,69.017998,69.017998,49933500,0.297106573668619,0.02457788943623503
2360,2019-11-12,69.379997,70.073997,68.807999,69.986,69.986,36797000,0.3315601460635662,0.029967007134109734
2361,2019-11-13,71.0,71.265999,69.036003,69.222,69.222,42100500,0.31079037982970475,0.13560003405436874
2362,2019-11-14,69.222,70.767998,68.582001,69.870003,69.870003,32324500,0.3613839176483452,0.43400564142502845
2363,2019-11-15,70.127998,70.559998,69.671997,70.433998,70.433998,24045000,0.054919686168432236,0.36590386740863323
2364,2019-11-18,70.584,70.629997,69.220001,69.998001,69.998001,22002000,0.27572288007164997,0.18028059089556336
2365,2019-11-19,70.349998,71.998001,69.559998,71.903999,71.903999,38624000,0.4602975944677989,0.010147552316387495
2366,2019-11-20,72.0,72.239998,69.914001,70.444,70.444,33625500,0.3785534128546715,0.04746435830990473
2367,2019-11-21,70.902,72.167999,70.800003,70.966003,70.966003,30550000,0.24095848575234413,0.31398619432002306
2368,2019-11-22,68.031998,68.199997,66.0,66.608002,66.608002,84353000,0.12205892828189664,0.20357127584930923
2369,2019-11-25,68.863998,68.914001,66.891998,67.267998,67.267998,61697500,0.2641428466886282,0.08718749675899744
2370,2019-11-26,67.054001,67.099998,65.419998,65.783997,65.783997,39737000,0.1711974487019082,0.09185365502101679
2371,2019-11-27,66.223999,66.786003,65.713997,66.258003,66.258003,27778000,0.35707753896713257,0.039456046745181085
2372,2019-11-29,66.222,66.251999,65.5,65.987999,65.987999,12328000,0.02797109354287386,0.47087568044662476
2373,2019-12-02,65.879997,67.276001,65.737999,66.973999,66.973999,30372500,0.12122417241334915,0.01715910993516445
2374,2019-12-03,66.524002,67.582001,66.438004,67.239998,67.239998,32868500,0.3193920717707702,0.29231381862025174
2375,2019-12-04,67.550003,67.571999,66.57,66.606003,66.606003,27665000,0.44057923592627046,0.11853462588042021
2376,2019-12-05,66.566002,66.884003,65.449997,66.073997,66.073997,18623000,0.4224144720161955,0.26885716322188574
2377,2019-12-06,67.0,67.772003,66.954002,67.178001,67.178001,38062000,0.3651868696324527,0.1041589401041468
2378,2019-12-09,67.318001,68.889999,67.015999,67.905998,67.905998,45115500,0.12114639040082693,0.4311716360040009
2379,2019-12-10,67.991997,70.146004,67.862,69.767998,69.767998,44141500,0.08283503772690892,0.6303787645883858
2380,2019-12-11,70.375999,71.438004,70.218002,70.540001,70.540001,34489000,0.3071823482002531,0.02965318677680833
2381,2019-12-12,70.984001,72.547997,70.646004,71.935997,71.935997,38819500,0.05006657161616853,0.4851803819515875
2382,2019-12-13,72.209999,73.042,70.928001,71.678001,71.678001,32854500,0.049867685651406646,0.5439984884578735
2383,2019-12-16,72.510002,76.722,72.5,76.300003,76.300003,90871000,0.49145932495594025,0.13076693005859852
2384,2019-12-17,75.797997,77.099998,75.18,75.797997,75.797997,42484000,0.018072081729769707,0.7543857395648956
2385,2019-12-18,76.125999,79.043999,76.115997,78.629997,78.629997,70605000,0.16274369438178837,0.48498409846797585
2386,2019-12-19,79.463997,81.370003,79.300003,80.807999,80.807999,90535500,0.0651109260506928,0.2955486299470067
2387,2019-12-20,82.057999,82.599998,80.038002,81.117996,81.117996,73763500,0.2232254719361663,0.2917271424084902
2388,2019-12-23,82.356003,84.402,82.0,83.844002,83.844002,66598000,0.6663039573110067,0.023158718688556783
2389,2019-12-24,83.671997,85.094002,82.538002,85.050003,85.050003,40273500,0.22145692179245607,0.4801914698577353
2390,2019-12-26,85.582001,86.695999,85.269997,86.188004,86.188004,53169500,0.469467722500364,0.10110848350450397
2391,2019-12-27,87.0,87.061996,85.222,86.075996,86.075996,49728500,0.5093387941328379,0.15099660163888565
2392,2019-12-30,85.758003,85.800003,81.851997,82.940002,82.940002,62932000,0.5205136859440245,0.1753909286344424
2393,2019-12-31,81.0,84.258003,80.416,83.666,83.666,51428500,0.4391962257879121,0.26042418035545517
2394,2020-01-02,84.900002,86.139999,84.342003,86.052002,86.052002,47660500,0.2570824917405844,0.017009099014103413
2395,2020-01-03,88.099998,90.800003,87.384003,88.601997,88.601997,88892500,0.4860514553941109,0.1186862903308462
2396,2020-01-06,88.094002,90.311996,88.0,90.307999,90.307999,50665000,0.385710734128952,0.02219764832407236
2397,2020-01-07,92.279999,94.325996,90.671997,93.811996,93.811996,89410500,0.32908044047089235,0.06768080436935027
2398,2020-01-08,94.739998,99.697998,93.646004,98.428001,98.428001,155721500,0.37796997974316277,0.11265750530486306
2399,2020-01-09,99.419998,99.760002,94.573997,96.267998,96.267998,142202000,0.288904497947763,0.1330073939033729
2400,2020-01-10,96.358002,96.987999,94.739998,95.629997,95.629997,64797500,0.26555994608336025,0.13689556521260077
2401,2020-01-13,98.699997,105.125999,98.400002,104.972,104.972,132588000,0.39001557007431986,0.13841401475171247
2402,2020-01-14,108.851997,109.482002,104.980003,107.584,107.584,144981000,0.3363109794171417,0.21641182137981935
2403,2020-01-15,105.952003,107.568001,103.358002,103.699997,103.699997,86844000,0.5990773541852832,0.23533819627482444
2404,2020-01-16,98.75,102.891998,98.433998,102.697998,102.697998,108683500,0.2697052873833024,0.1677153334426491
2405,2020-01-17,101.522003,103.134003,100.632004,102.099998,102.099998,68145500,0.22099552288030586,0.43818732545090217
2406,2020-01-21,106.050003,109.716003,105.681999,109.440002,109.440002,89017500,0.3599642856189838,0.21683779136779216
2407,2020-01-22,114.377998,118.900002,111.82,113.912003,113.912003,156845000,0.5846999713352748,0.127881355406273
2408,2020-01-23,112.849998,116.400002,111.120003,114.440002,114.440002,98255000,0.49516080624677916,0.16753261570226063
2409,2020-01-24,114.125999,114.772003,110.851997,112.963997,112.963997,71768000,0.15849640662781894,0.2354257656261325
2410,2020-01-27,108.398003,112.888,107.856003,111.603996,111.603996,68040500,0.5738005042076111,0.26789337396621704
2411,2020-01-28,113.697998,115.362,111.615997,113.379997,113.379997,58942500,0.27863072603940964,0.4070291279349476
2412,2020-01-29,115.138,117.959999,113.486,116.197998,116.197998,89007500,0.6247563840422247,0.16331429114299162
2413,2020-01-30,126.484001,130.175995,123.599998,128.162003,128.162003,145028500,0.32827115964821796,0.17466231525847406
2414,2020-01-31,128.0,130.600006,126.503998,130.113998,130.113998,78596500,0.3215665858006105,0.5246649810578674
2415,2020-02-03,134.738007,157.227997,134.703995,156.0,156.0,235325000,0.6303042168729007,0.11843466230978568
2416,2020-02-04,176.591995,193.798004,166.776001,177.412003,177.412003,304694000,0.38204261859094624,0.142016605081919
2417,2020-02-05,164.651993,169.195999,140.822006,146.940002,146.940002,242119000,0.2604664873654897,0.288362072248544
2418,2020-02-06,139.983994,159.166,137.399994,149.792007,149.792007,199404000,0.3107914933158706,0.3022731081582606
2419,2020-02-07,146.110001,153.949997,146.0,149.613998,149.613998,85317500,0.5095136754214764,0.02974132476374507
2420,2020-02-10,160.0,163.998001,150.479996,154.255997,154.255997,123446000,0.25137930740602316,0.29632820971310136
2421,2020-02-11,153.757996,156.701996,151.600006,154.876007,154.876007,58487500,0.058529770001769066,0.21859452850185335
2422,2020-02-12,155.574005,157.949997,152.673996,153.457993,153.457993,60112500,0.07751126866787672,0.6089618168771267
2423,2020-02-13,148.367996,163.600006,147.0,160.800003,160.800003,131446500,0.30736334949324373,0.31619860089267604
2424,2020-02-14,157.444,162.593994,157.100006,160.005997,160.005997,78468500,0.36456000491638074,0.1681359257676046
2425,2020-02-18,168.320007,172.0,166.472,171.679993,171.679993,81908500,0.278134327908249,0.16777035792398712
2426,2020-02-19,184.699997,188.955994,180.203995,183.483994,183.483994,127115000,0.36664486160645116,0.12167370183250079
2427,2020-02-20,182.389999,182.399994,171.988007,179.882004,179.882004,88174500,0.5549296021927148,0.02496105316095054
2428,2020-02-21,181.395996,182.612,176.089996,180.199997,180.199997,71574000,0.4305164037006242,0.09511299065447279
2429,2020-02-24,167.800003,172.699997,164.440002,166.757996,166.757996,75961000,0.053957439234687224,0.23334631675647366
2430,2020-02-25,169.800003,171.320007,157.399994,159.981995,159.981995,86452500,0.04284969168818659,0.4738569421072801
2431,2020-02-26,156.5,162.662003,155.222,155.759995,155.759995,70427500,0.024165598002986774,0.6974423171745406
2432,2020-02-27,146.0,147.953995,133.800003,135.800003,135.800003,121386000,0.032371761476887126,0.6907300660386682
2433,2020-02-28,125.940002,138.104004,122.304001,133.598007,133.598007,121114500,0.05758657678961754,0.058736196253448725
2434,2020-03-02,142.251999,148.738007,137.334,148.723999,148.723999,100975000,0.5164841283112764,0.3239618707448244
2435,2020-03-03,161.0,161.395996,143.222,149.102005,149.102005,128920000,0.19152611714195122,0.1714965453032743
2436,2020-03-04,152.792007,153.304001,144.945999,149.899994,149.899994,75245000,0.2781333774328232,0.01366871246136725
2437,2020-03-05,144.753998,149.149994,143.613998,144.908005,144.908005,54263500,0.4063633307814598,0.06591642834246159
2438,2020-03-06,138.0,141.399994,136.854004,140.695999,140.695999,63314500,0.44654325147469837,0.07833503295357029
2439,2020-03-09,121.078003,132.600006,121.0,121.599998,121.599998,85368500,0.19461569609120488,0.7775940209627151
2440,2020-03-10,131.886002,133.600006,121.599998,129.065994,129.065994,77972000,0.2552264703437686,0.4106808166950941
2441,2020-03-11,128.039993,130.716003,122.599998,126.846001,126.846001,66612500,0.20985353192580597,0.2886342535327588
2442,2020-03-12,116.178001,118.900002,109.25,112.110001,112.110001,94545500,0.07925673443824052,0.4401054322719574
2443,2020-03-13,119.0,121.514,100.400002,109.323997,109.323997,113201500,0.039526381685088076,0.5959028123567501
2444,2020-03-16,93.900002,98.973999,88.433998,89.014,89.014,102447500,0.3542405820141236,0.5853322204202414
2445,2020-03-17,88.001999,94.370003,79.199997,86.040001,86.040001,119973000,0.18893463412920633,0.17072714782423443
2446,2020-03-18,77.800003,80.972,70.101997,72.244003,72.244003,118931000,0.08102836405547957,0.3135891784913838
2447,2020-03-19,74.940002,90.400002,71.692001,85.528,85.528,150977500,0.2228958191206822,0.36918005992013675
2448,2020-03-20,87.639999,95.400002,85.157997,85.505997,85.505997,141427500,0.03646769002079964,0.6831865310668945
2449,2020-03-23,86.720001,88.400002,82.099998,86.858002,86.858002,82272500,0.0,0.0
2450,2020-03-24,95.459999,102.737999,94.800003,101.0,101.0,114476000,0.4377266406081617,0.02265933423768729
2451,2020-03-25,109.050003,111.400002,102.222,107.849998,107.849998,106113500,0.0694132149219513,0.015328704379498959
2452,2020-03-26,109.477997,112.0,102.449997,105.632004,105.632004,86903500,0.0571791023015976,0.49553925469517707
2453,2020-03-27,101.0,105.160004,98.806,102.872002,102.872002,71887000,0.012594288059820732,0.9014885028203329
2454,2020-03-30,102.052002,103.330002,98.246002,100.426003,100.426003,59990500,0.11977250874042511,0.0924299880862236
2455,2020-03-31,100.25,108.592003,99.400002,104.800003,104.800003,88857500,0.37156334426254034,0.17490996606647968
2456,2020-04-01,100.800003,102.790001,95.019997,96.311996,96.311996,66766000,0.23367846012115479,0.008524159900844097
2457,2020-04-02,96.206001,98.851997,89.279999,90.893997,90.893997,99292000,0.41356100925865275,0.24653618697387478
2458,2020-04-03,101.900002,103.098,93.678001,96.001999,96.001999,112810500,0.5453673675656319,0.024768053088337183
2459,2020-04-06,102.239998,104.199997,99.592003,103.248001,103.248001,74509000,0.26395637459225124,0.019261082220408652
2460,2020-04-07,109.0,113.0,106.468002,109.089996,109.089996,89599000,0.44117245078086853,0.00898971688002348
2461,2020-04-08,110.839996,111.442001,106.666,109.767998,109.767998,63280000,0.025654690297828478,0.7876974842087789
2462,2020-04-09,112.417999,115.036003,111.421997,114.599998,114.599998,68250000,0.1591561227105558,0.6494006831198931
2463,2020-04-13,118.031998,130.399994,116.106003,130.190002,130.190002,112377000,0.5212850160896778,0.024205680936574936
2464,2020-04-14,139.794006,148.376007,138.485992,141.977997,141.977997,152882500,0.6991023048758507,0.032093990966677664
2465,2020-04-15,148.399994,150.626007,142.0,145.966003,145.966003,117885000,0.4601299701413761,0.287824137446781
2466,2020-04-16,143.388,151.889999,141.343994,149.042007,149.042007,103289500,0.011882476508617401,0.8494178056716919
2467,2020-04-17,154.455994,154.990005,149.531998,150.778,150.778,65641000,0.9383323788642883,0.01589171588420868
2468,2020-04-20,146.539993,153.113998,142.442001,149.272003,149.272003,73733000,0.08417721837759018,0.6080137491226196
2469,2020-04-21,146.024002,150.666,134.757996,137.343994,137.343994,101045500,0.0,0.0
2470,2020-04-22,140.796005,146.800003,137.742004,146.421997,146.421997,70827500,0.31610097945667803,0.49004272650927305
2471,2020-04-23,145.520004,146.800003,140.626007,141.126007,141.126007,66183500,0.015946323052048683,0.9551853537559509
2472,2020-04-24,142.162003,146.145996,139.636002,145.029999,145.029999,66060000,0.40256484287480515,0.11735555436462164
2473,2020-04-27,147.522003,159.897995,147.0,159.75,159.75,103407000,0.20131198652088642,0.5203537812456489
2474,2020-04-28,159.128006,161.0,151.337997,153.824005,153.824005,76110000,0.27611759305000305,0.2205566681921482
2475,2020-04-29,158.033997,160.639999,156.632004,160.102005,160.102005,81080000,0.2345502314468225,0.40141140141834813
2476,2020-04-30,171.037994,173.964005,152.699997,156.376007,156.376007,142359500,0.21817768246612765,0.48419565825977107
2477,2020-05-01,151.0,154.554001,136.608002,140.264008,140.264008,162659000,0.14850612619499626,0.5762203376446116
2478,2020-05-04,140.199997,152.399994,139.600006,152.238007,152.238007,96185500,0.20025941021740437,0.31053594276309016
2479,2020-05-05,157.957993,159.783997,152.436005,153.641998,153.641998,84958500,0.8814117312431335,0.01813364028930664
2480,2020-05-06,155.300003,157.960007,152.222,156.516006,156.516006,55616000,0.6290888786315918,0.015477052889764309
2481,2020-05-07,155.442001,159.279999,154.470001,156.007996,156.007996,57638500,0.010480525204911828,0.9116722345352173
2482,2020-05-08,158.753998,164.800003,157.401993,163.884003,163.884003,80432500,0.23762638416762152,0.21215686957455343
2483,2020-05-11,158.102005,164.800003,157.0,162.257996,162.257996,82598000,0.10606632028755389,0.6155928221384162
2484,2020-05-12,165.399994,168.658005,161.600006,161.882004,161.882004,79534500,0.07287625252808395,0.5973648930850782
2485,2020-05-13,164.166,165.199997,152.660004,158.192001,158.192001,95327500,0.09213313665241003,0.44584091467161974
2486,2020-05-14,156.0,160.671997,152.800003,160.666,160.666,68411000,0.1555909491809351,0.2705009828454682
2487,2020-05-15,158.070007,161.009995,157.309998,159.834,159.834,52592000,0.07710784394294024,0.2717006648890674
2488,2020-05-18,165.556,166.944,160.776001,162.725998,162.725998,58329000,0.6328918213645617,0.32935270977516967
2489,2020-05-19,163.033997,164.414001,161.216003,161.602005,161.602005,48182500,0.14432294778525828,0.5878752889111638
2490,2020-05-20,164.100006,165.199997,162.360001,163.112,163.112,36546500,0.21189088076353074,0.39769402127712966
2491,2020-05-21,163.199997,166.5,159.199997,165.520004,165.520004,61273000,0.025847706012427807,0.5823419013371071
2492,2020-05-22,164.434006,166.356003,162.399994,163.376007,163.376007,49937500,0.05997341498732567,0.16135301860049367
2493,2020-05-26,166.899994,166.919998,163.141998,163.774002,163.774002,40448500,0.07976405322551727,0.011356229893863201
2494,2020-05-27,164.171997,165.542007,157.0,164.046005,164.046005,57747500,0.2335848892107606,0.5204042556385199
2495,2020-05-28,162.701996,164.949997,160.337997,161.162003,161.162003,36278000,0.14922302138681212,0.45759389145920676
2496,2020-05-29,161.75,167.0,160.841995,167.0,167.0,58822500,0.5090029127895832,0.0449271397665143
2497,2020-06-01,171.600006,179.800003,170.820007,179.619995,179.619995,74697500,0.0918756052851677,0.6648140549659729
2498,2020-06-02,178.940002,181.731995,174.199997,176.311996,176.311996,67828000,0.3402815205710275,0.026753971419696296
2499,2020-06-03,177.623993,179.587997,176.020004,176.591995,176.591995,39747500,0.6427187323570251,0.007931978674605489
2500,2020-06-04,177.975998,179.149994,171.688004,172.876007,172.876007,44438500,0.1730820813349315,0.16620779476527656
2501,2020-06-05,175.567993,177.304001,173.240005,177.132004,177.132004,39059500,0.043695824593305586,0.22021206542849542
2502,2020-06-08,183.800003,190.0,181.832001,189.983994,189.983994,70873500,0.3028536449585642,0.26570477336645126
2503,2020-06-09,188.001999,190.888,184.785995,188.134003,188.134003,56941000,0.571191942691803,0.15006684903055428
2504,2020-06-10,198.376007,205.496002,196.5,205.009995,205.009995,92817000,0.35026331851258874,0.15377274493221194
2505,2020-06-11,198.039993,203.792007,194.399994,194.567993,194.567993,79582500,0.7689784184098244,0.11059585474431514
2506,2020-06-12,196.0,197.595993,182.520004,187.056,187.056,83817000,0.05674271816387773,0.4608828332275152
2507,2020-06-15,183.557999,199.768005,181.699997,198.179993,198.179993,78486000,0.34320924170315265,0.3387789260596037
2508,2020-06-16,202.369995,202.576004,192.477997,196.425995,196.425995,70255500,0.4642791723211606,0.17640574959417185
2509,2020-06-17,197.542007,201.0,196.514008,198.358002,198.358002,49454000,0.3228421329210202,0.33157061133533716
2510,2020-06-18,200.600006,203.839996,198.893997,200.792007,200.792007,48759500,0.21109510039289792,0.21070105539013942
2511,2020-06-19,202.556,203.194,198.268005,200.179993,200.179993,43398500,0.07972756928453843,0.22829362734531364
2512,2020-06-22,199.990005,201.776001,198.003998,198.863998,198.863998,31812000,0.022896758591135342,0.04747571796178818
2513,2020-06-23,199.776001,202.399994,198.802002,200.356003,200.356003,31826500,0.11762259124467771,0.3666871761282285
2514,2020-06-24,198.822006,200.175995,190.628006,192.169998,192.169998,54798000,0.185890561202541,0.6695630261674523
2515,2020-06-25,190.854004,197.195999,187.429993,197.195999,197.195999,46272500,0.06841563433408737,0.15377412140369415
2516,2020-06-26,198.955994,199.0,190.973999,191.947998,191.947998,44274500,0.12297989521175623,0.4786597331985831
2517,2020-06-29,193.802002,202.0,189.703995,201.869995,201.869995,45132000,0.5661954198564801,0.11706516519188881
2518,2020-06-30,201.300003,217.537994,200.746002,215.962006,215.962006,84592500,0.38590075746178626,0.2058835383504629
2519,2020-07-01,216.600006,227.065994,216.100006,223.925995,223.925995,66634500,0.707443773932755,0.19652109714224936
2520,2020-07-02,244.296005,245.600006,237.119995,241.731995,241.731995,86250500,0.4164490621340902,0.23253121030958077
2521,2020-07-06,255.337997,275.558014,253.207993,274.31601,274.31601,102849500,0.3096592777292244,0.2611751126823947
2522,2020-07-07,281.002014,285.899994,267.34201,277.971985,277.971985,107448500,0.36416323445737364,0.0945186204276979
2523,2020-07-08,281.0,283.451996,262.268005,273.175995,273.175995,81556500,0.5661117554726925,0.02931139279495586
2524,2020-07-09,279.39801,281.712006,270.256012,278.855988,278.855988,58588000,0.6020936213433743,0.09338507692640026
2525,2020-07-10,279.200012,309.783997,275.201996,308.929993,308.929993,116688000,0.4427533608183942,0.18691442940722813
2526,2020-07-13,331.799988,358.997986,294.221985,299.411987,299.411987,194927000,0.38696456058985657,0.23577861637911862
2527,2020-07-14,311.200012,318.0,286.200012,303.359985,303.359985,117090500,0.16712129921854837,0.46258532474546327
2528,2020-07-15,308.600006,310.0,291.399994,309.201996,309.201996,81839000,0.5427699768915772,0.096868929763635
2529,2020-07-16,295.432007,306.34201,293.200012,300.127991,300.127991,71504000,0.1586968723152365,0.2954963482916355
2530,2020-07-17,302.690002,307.502014,298.0,300.167999,300.167999,46650000,0.44775567452112836,0.07561243946353595
2531,2020-07-20,303.802002,330.0,297.600006,328.600006,328.600006,85607000,0.45272599905729294,0.19353563291952014
2532,2020-07-21,327.985992,335.0,311.600006,313.671997,313.671997,80536000,0.35576000235353905,0.2764817431258659
2533,2020-07-22,319.799988,325.283997,312.399994,318.466003,318.466003,70805500,0.3844988809800462,0.1947136936023047
2534,2020-07-23,335.790009,337.799988,296.153992,302.614014,302.614014,121642500,0.3379768374013818,0.23104423666114193
2535,2020-07-24,283.201996,293.0,273.308014,283.399994,283.399994,96983000,0.16879545678110683,0.2219203588388422
2536,2020-07-27,287.0,309.588013,282.600006,307.920013,307.920013,80243500,0.07137293368577957,0.020018188282847404
2537,2020-07-28,300.799988,312.940002,294.884003,295.298004,295.298004,79043500,0.24655153192579746,0.2981338493991643
2538,2020-07-29,300.200012,306.962006,297.399994,299.821991,299.821991,47134500,0.2880316808198889,0.07200598705094308
2539,2020-07-30,297.600006,302.64801,294.200012,297.497986,297.497986,38105000,0.7467997528612613,0.014637013711035252
2540,2020-07-31,303.0,303.410004,284.196014,286.152008,286.152008,61041000,0.4822725028331791,0.17068435304931232
2541,2020-08-03,289.839996,301.962006,288.876007,297.0,297.0,44046500,0.036229632794857025,0.024968735873699188
2542,2020-08-04,299.002014,305.481995,292.399994,297.399994,297.399994,42075000,0.39018747086326283,0.29521488553533953
2543,2020-08-05,298.597992,299.967987,293.661987,297.003998,297.003998,24739000,0.09140889160335064,0.0609890550840646
2544,2020-08-06,298.165985,303.462006,295.451996,297.915985,297.915985,29961500,0.3273403212428093,0.2145338324829936
2545,2020-08-07,299.90799,299.950012,283.002014,290.541992,290.541992,44482000,0.0,0.0
2546,2020-08-10,289.600006,291.5,277.167999,283.713989,283.713989,37611500,0.045258309692144394,0.020564110949635506
2547,2020-08-11,279.200012,284.0,273.0,274.877991,274.877991,43129000,0.264860805682838,0.188760110642761
2548,2020-08-12,294.0,317.0,287.0,310.951996,310.951996,109147000,0.40426848246715963,0.11424798256484792
2549,2020-08-13,322.200012,330.235992,313.451996,324.200012,324.200012,102126500,0.27889732718467714,0.13429041095077993
2550,2020-08-14,332.997986,333.76001,325.328003,330.141998,330.141998,62888000,0.2009162979998759,0.4101702075983797
2551,2020-08-17,335.399994,369.171997,334.56601,367.127991,367.127991,101211500,0.32849428546614945,0.14145594695582986
2552,2020-08-18,379.798004,384.779999,369.022003,377.417999,377.417999,82372500,0.07577725406736135,0.32632343905667466
2553,2020-08-19,373.0,382.200012,368.242004,375.705994,375.705994,61026500,0.9507742524147034,0.01571090705692768
2554,2020-08-20,372.135986,404.39801,371.411987,400.365997,400.365997,103059000,0.5499892115592957,0.01673326939344406
2555,2020-08-21,408.951996,419.097992,405.01001,409.996002,409.996002,107448000,0.3810068441554904,0.10988360289484263
2556,2020-08-24,425.256012,425.799988,385.503998,402.839996,402.839996,100318000,0.36978918148411644,0.2293501485966974
2557,2020-08-25,394.977997,405.589996,393.600006,404.667999,404.667999,53294500,0.8153981566429138,0.02965265590076645
2558,2020-08-26,412.0,433.200012,410.726013,430.634003,430.634003,71197000,0.6317391535267234,0.021049644565209746
2559,2020-08-27,436.09201,459.119995,428.5,447.75,447.75,118465000,0.29433333980185644,0.2060819369341646
2560,2020-08-28,459.023987,463.697998,437.303986,442.679993,442.679993,100406000,0.2315347890623591,0.32327824289148505
2561,2020-08-31,444.609985,500.140015,440.109985,498.320007,498.320007,118374400,0.3015570176066831,0.13743644836358726
2562,2020-09-01,502.140015,502.48999,470.51001,475.049988,475.049988,89841100,0.2931401612346663,0.12425902606371571
2563,2020-09-02,478.98999,479.040009,405.119995,447.369995,447.369995,96176100,0.2912817396292532,0.3000531791605883
2564,2020-09-03,407.230011,431.799988,402.0,407.0,407.0,87596100,0.2606126906021553,0.34867717528387027
2565,2020-09-04,402.809998,428.0,372.019989,418.320007,418.320007,110321900,0.17432168618376767,0.276487633852022
2566,2020-09-08,356.0,368.73999,329.880005,330.209991,330.209991,115465700,0.15623469057402783,0.5350141897497158
2567,2020-09-09,356.600006,369.0,341.51001,366.279999,366.279999,79465800,0.22824776103801053,0.3398936198133489
2568,2020-09-10,386.209991,398.98999,360.559998,371.339996,371.339996,84930600,0.19896993084022632,0.34040255572360295
2569,2020-09-11,381.940002,382.5,360.5,372.720001,372.720001,60717500,0.39130682992533994,0.09558649260837299
2570,2020-09-14,380.950012,420.0,373.299988,419.619995,419.619995,83020600,0.9288638234138489,0.02913566492497921
2571,2020-09-15,436.559998,461.940002,430.700012,449.76001,449.76001,97298200,0.5201890654861927,0.026930920779705048
2572,2020-09-16,439.869995,457.790009,435.309998,441.76001,441.76001,72279300,0.242210254073143,0.07764296466484666
2573,2020-09-17,415.600006,437.790009,408.0,423.429993,423.429993,76779200,0.3002643080597574,0.019772322848439217
2574,2020-09-18,447.940002,451.0,428.799988,442.149994,442.149994,86406800,0.20623907912522554,0.3477469424251467
2575,2020-09-21,453.130005,455.679993,407.070007,449.390015,449.390015,109476800,0.25983206265502506,0.1312863979385131
2576,2020-09-22,429.600006,437.76001,417.600006,424.230011,424.230011,79580800,0.2784873450246568,0.18901529292074534
2577,2020-09-23,405.160004,412.149994,375.880005,380.359985,380.359985,95074200,0.24311659235714211,0.35000881902459596
2578,2020-09-24,363.799988,399.5,351.299988,387.790009,387.790009,96561100,0.28098652245742933,0.3681005159659045
2579,2020-09-25,393.470001,408.730011,391.299988,407.339996,407.339996,67208500,0.5245642899112268,0.0182164352895184
2580,2020-09-28,424.619995,428.079987,415.549988,421.200012,421.200012,49719600,0.48468048026164373,0.040271820438404875
2581,2020-09-29,416.0,428.5,411.600006,419.070007,419.070007,50219300,0.2245156168937683,0.11258791469865376
2582,2020-09-30,421.320007,433.929993,420.470001,429.01001,429.01001,48145600,0.23271800684077398,0.01276782141732318
2583,2020-10-01,440.76001,448.880005,434.420013,448.160004,448.160004,50741500,0.17579844733700156,0.34656930016353726
2584,2020-10-02,421.390015,439.130005,415.0,415.089996,415.089996,71430000,0.4327747526445559,0.1055235015893621
